date,price,inprice,inreturn,return
1927-12-30,17.66,2.871302195,,
1928-01-03,17.76,2.876948738,0.005646542,0.005662514
1928-01-04,17.719999,2.874693889,-0.002254849,-0.002252309
1928-01-05,17.549999,2.865053893,-0.009639996,-0.00959368
1928-01-06,17.66,2.871302195,0.006248302,0.006267864
1928-01-09,17.5,2.862200881,-0.009101314,-0.009060023
1928-01-10,17.370001,2.854744638,-0.007456243,-0.007428514
1928-01-11,17.35,2.853592506,-0.001152131,-0.001151468
1928-01-12,17.469999,2.860485067,0.006892561,0.006916369
1928-01-13,17.58,2.866761892,0.006276825,0.006296566
1928-01-16,17.290001,2.850128358,-0.016633535,-0.016495961
1928-01-17,17.299999,2.850706444,0.000578086,0.000578253
1928-01-18,17.26,2.848391686,-0.002314758,-0.002312081
1928-01-19,17.379999,2.855320062,0.006928377,0.006952433
1928-01-20,17.48,2.86105737,0.005737308,0.005753798
1928-01-23,17.639999,2.870168994,0.009111624,0.009153261
1928-01-24,17.709999,2.874129395,0.003960401,0.003968254
1928-01-25,17.52,2.863343086,-0.01078631,-0.010728346
1928-01-26,17.629999,2.86960194,0.006258854,0.006278482
1928-01-27,17.690001,2.872999565,0.003397625,0.003403403
1928-01-30,17.49,2.861629289,-0.011370276,-0.011305878
1928-01-31,17.57,2.866192902,0.004563613,0.004574042
1928-02-01,17.530001,2.863913756,-0.002279146,-0.002276551
1928-02-02,17.629999,2.86960194,0.005688184,0.005704392
1928-02-03,17.4,2.856470206,-0.013131733,-0.013045888
1928-02-06,17.450001,2.859339706,0.0028695,0.002873621
1928-02-07,17.440001,2.858766476,-0.00057323,-0.000573066
1928-02-08,17.49,2.861629289,0.002862813,0.002866915
1928-02-09,17.549999,2.865053893,0.003424604,0.003430475
1928-02-10,17.540001,2.864484044,-0.000569849,-0.000569687
1928-02-14,17.440001,2.858766476,-0.005717568,-0.005701254
1928-02-15,17.4,2.856470206,-0.00229627,-0.002293635
1928-02-16,17.35,2.853592506,-0.0028777,-0.002873563
1928-02-17,17.040001,2.83556358,-0.018028926,-0.017867378
1928-02-20,16.950001,2.830267893,-0.005295687,-0.00528169
1928-02-21,17.110001,2.839663146,0.009395254,0.009439527
1928-02-23,17.129999,2.840831254,0.001168108,0.00116879
1928-02-24,17.18,2.843745917,0.002914663,0.002918914
1928-02-27,17.110001,2.839663146,-0.00408277,-0.004074447
1928-02-28,17.16,2.842581094,0.002917948,0.002922209
1928-02-29,17.26,2.848391686,0.005810592,0.005827506
1928-03-01,17.299999,2.850706444,0.002314758,0.002317439
1928-03-02,17.299999,2.850706444,0,0
1928-03-05,17.57,2.866192902,0.015486458,0.015606995
1928-03-06,17.67,2.871868286,0.005675384,0.00569152
1928-03-07,17.58,2.866761892,-0.005106394,-0.005093379
1928-03-08,17.639999,2.870168994,0.003407102,0.003412912
1928-03-09,17.93,2.886475288,0.016306294,0.016439967
1928-03-12,18,2.890371758,0.00389647,0.003904071
1928-03-13,17.92,2.885917408,-0.00445435,-0.004444444
1928-03-14,17.93,2.886475288,0.00055788,0.000558036
1928-03-15,18.07,2.894253105,0.007777817,0.007808143
1928-03-16,18.26,2.904712875,0.010459771,0.010514665
1928-03-19,18.360001,2.91017444,0.005461564,0.005476506
1928-03-20,18.459999,2.915606175,0.005431735,0.005446514
1928-03-21,18.65,2.925846146,0.010239971,0.010292579
1928-03-22,18.6,2.923161581,-0.002684565,-0.002680965
1928-03-23,18.780001,2.932792527,0.009630946,0.009677473
1928-03-26,19.049999,2.947067049,0.014274522,0.01437689
1928-03-27,18.940001,2.941276141,-0.005790909,-0.005774174
1928-03-28,18.889999,2.938632629,-0.002643512,-0.002640021
1928-03-29,18.950001,2.941803984,0.003171356,0.00317639
1928-03-30,19.280001,2.959068341,0.017264357,0.017414247
1928-04-02,18.91,2.939690883,-0.019377458,-0.019190922
1928-04-03,19.02,2.945491057,0.005800174,0.005817028
1928-04-04,18.99,2.943912525,-0.001578532,-0.001577287
1928-04-05,19.23,2.95647156,0.012559035,0.012638231
1928-04-09,19.27,2.958549482,0.002077923,0.002080083
1928-04-10,19.1,2.949688335,-0.008861147,-0.008822003
1928-04-11,19.440001,2.96733285,0.017644515,0.017801099
1928-04-12,19.41,2.965788397,-0.001544453,-0.001543261
1928-04-13,19.73,2.98214032,0.016351923,0.016486347
1928-04-16,19.68,2.979602892,-0.002537428,-0.002534212
1928-04-17,19.52,2.971439581,-0.008163311,-0.008130081
1928-04-18,19.52,2.971439581,0,0
1928-04-19,19.629999,2.977058957,0.005619376,0.005635195
1928-04-20,19.34,2.96217549,-0.014883467,-0.014773256
1928-04-23,19.15,2.952302716,-0.009872774,-0.009824199
1928-04-24,19.25,2.957511061,0.005208345,0.005221932
1928-04-25,19.33,2.961658293,0.004147232,0.004155844
1928-04-26,19.469999,2.968874768,0.007216475,0.007242576
1928-04-27,19.68,2.979602892,0.010728124,0.010785876
1928-04-30,19.75,2.983153491,0.0035506,0.003556911
1928-05-01,19.780001,2.984671377,0.001517885,0.001519038
1928-05-02,19.83,2.987195943,0.002524566,0.002527755
1928-05-03,19.93,2.992226134,0.005030192,0.005042864
1928-05-04,20.24,3.007660844,0.01543471,0.015554441
1928-05-07,20.41,3.016024977,0.008364132,0.008399209
1928-05-08,20.27,3.00914196,-0.006883016,-0.006859383
1928-05-09,20.24,3.007660844,-0.001481116,-0.00148002
1928-05-10,20.209999,3.006177482,-0.001483362,-0.001482263
1928-05-11,20.360001,3.013572241,0.007394759,0.007422168
1928-05-14,20.440001,3.017493814,0.003921573,0.003929273
1928-05-15,20.389999,3.015044536,-0.002449279,-0.002446282
1928-05-16,20.049999,2.998229104,-0.016815432,-0.016674841
1928-05-17,20.120001,3.001714395,0.003485291,0.003491372
1928-05-18,19.92,2.991724252,-0.009990143,-0.009940407
1928-05-21,19.629999,2.977058957,-0.014665295,-0.014558283
1928-05-22,19.360001,2.963209134,-0.013849824,-0.013754356
1928-05-23,19.75,2.983153491,0.019944358,0.020144575
1928-05-24,19.870001,2.989211107,0.006057616,0.006076
1928-05-25,19.9,2.990719732,0.001508625,0.001509763
1928-05-28,19.57,2.973997781,-0.01672195,-0.016582915
1928-05-29,19.82,2.986691529,0.012693747,0.012774655
1928-05-31,20,2.995732274,0.009040745,0.009081736
1928-06-01,20.07,2.999226163,0.003493889,0.0035
1928-06-04,19.799999,2.985681887,-0.013544276,-0.013452965
1928-06-05,19.85,2.988204007,0.00252212,0.002525303
1928-06-06,19.66,2.978586115,-0.009617892,-0.009571788
1928-06-07,19.610001,2.976039691,-0.002546424,-0.002543184
1928-06-08,19.370001,2.963725529,-0.012314162,-0.012238653
1928-06-11,18.68,2.927453433,-0.036272096,-0.035622146
1928-06-12,18.34,2.909084467,-0.018368966,-0.018201285
1928-06-13,18.889999,2.938632629,0.029548162,0.02998904
1928-06-14,19.049999,2.947067049,0.008434421,0.00847009
1928-06-15,18.74,2.930660277,-0.016406772,-0.016272914
1928-06-18,18.4,2.912350665,-0.018309612,-0.01814301
1928-06-19,18.34,2.909084467,-0.003266198,-0.00326087
1928-06-20,18.57,2.921547375,0.012462909,0.012540894
1928-06-21,18.559999,2.921008673,-0.000538702,-0.000538557
1928-06-22,18.540001,2.919930614,-0.001078059,-0.001077479
1928-06-25,18.469999,2.91614774,-0.003782874,-0.003775728
1928-06-26,18.68,2.927453433,0.011305693,0.011369844
1928-06-27,18.860001,2.93704333,0.009589897,0.009636028
1928-06-28,19.07,2.94811642,0.011073089,0.011134623
1928-06-29,19.139999,2.951780334,0.003663914,0.003670635
1928-07-02,18.98,2.943385793,-0.008394541,-0.008359405
1928-07-03,19.290001,2.959586879,0.016201086,0.016333035
1928-07-05,19.48,2.969388298,0.009801419,0.009849611
1928-07-06,19.389999,2.964757418,-0.004630881,-0.004620175
1928-07-09,19.459999,2.968361025,0.003603608,0.003610108
1928-07-10,19.43,2.966818263,-0.001542762,-0.001541573
1928-07-11,18.950001,2.941803984,-0.025014279,-0.024704014
1928-07-12,18.809999,2.93438859,-0.007415394,-0.007387968
1928-07-13,18.959999,2.942331444,0.007942854,0.007974482
1928-07-16,18.700001,2.928523577,-0.013807867,-0.013712975
1928-07-17,18.799999,2.933856817,0.005333239,0.005347486
1928-07-18,19.030001,2.946016734,0.012159917,0.01223415
1928-07-19,18.99,2.943912525,-0.002104209,-0.002101997
1928-07-20,19.030001,2.946016734,0.002104209,0.002106424
1928-07-23,19.120001,2.95073496,0.004718226,0.004729374
1928-07-24,19.09,2.949164638,-0.001570322,-0.00156909
1928-07-25,19.200001,2.954910331,0.005745693,0.005762232
1928-07-26,19.24,2.956991445,0.002081114,0.002083281
1928-07-27,19.42,2.966303463,0.009312018,0.009355509
1928-07-30,19.469999,2.968874768,0.002571305,0.002574614
1928-07-31,19.43,2.966818263,-0.002056505,-0.002054391
1928-08-01,19.42,2.966303463,-0.000514801,-0.000514668
1928-08-02,19.33,2.961658293,-0.00464517,-0.004634398
1928-08-03,19.360001,2.963209134,0.00155084,0.001552043
1928-08-06,19.58,2.974508637,0.011299504,0.011363584
1928-08-07,19.49,2.969901514,-0.004607124,-0.004596527
1928-08-08,19.25,2.957511061,-0.012390453,-0.012314007
1928-08-09,19.299999,2.960105044,0.002593983,0.002597351
1928-08-10,19.25,2.957511061,-0.002593983,-0.002590622
1928-08-13,19.290001,2.959586879,0.002075818,0.002077974
1928-08-14,19.129999,2.951257731,-0.008329148,-0.008294556
1928-08-15,19.469999,2.968874768,0.017617037,0.017773132
1928-08-16,19.610001,2.976039691,0.007164923,0.007190653
1928-08-17,19.639999,2.977568252,0.001528561,0.00152973
1928-08-20,19.77,2.984165637,0.006597385,0.006619196
1928-08-21,20.02,2.996731774,0.012566137,0.012645422
1928-08-22,20,2.995732274,-0.0009995,-0.000999001
1928-08-23,20.02,2.996731774,0.0009995,0.001
1928-08-24,20.34,3.012589391,0.015857617,0.015984016
1928-08-27,20.379999,3.014553979,0.001964588,0.001966519
1928-08-28,20.540001,3.022374253,0.007820274,0.007850933
1928-08-29,20.58,3.02431973,0.001945477,0.001947371
1928-08-30,20.610001,3.025776443,0.001456713,0.001457775
1928-08-31,20.870001,3.038312769,0.012536326,0.012615235
1928-09-04,20.969999,3.043092797,0.004780028,0.004791471
1928-09-05,21.07,3.047850228,0.004757431,0.004768765
1928-09-06,20.940001,3.041661253,-0.006188975,-0.006169862
1928-09-07,21.09,3.048798994,0.007137741,0.007163276
1928-09-10,20.92,3.040705639,-0.008093355,-0.008060692
1928-09-11,21.08,3.048324724,0.007619084,0.007648184
1928-09-12,21.16,3.052112607,0.003787883,0.003795066
1928-09-13,21.139999,3.051166933,-0.000945674,-0.000945227
1928-09-14,21.139999,3.051166933,0,0
1928-09-17,21.33,3.060114532,0.008947599,0.008987749
1928-09-18,21.18,3.05305734,-0.007057192,-0.007032349
1928-09-19,21.18,3.05305734,0,0
1928-09-20,21.219999,3.054944086,0.001886746,0.001888527
1928-09-21,21.360001,3.061520061,0.006575975,0.006597644
1928-09-24,21.43,3.064791809,0.003271749,0.003277107
1928-09-25,21.41,3.063858103,-0.000933707,-0.000933271
1928-09-26,21.4,3.063390922,-0.000467181,-0.000467071
1928-09-27,21.129999,3.050693784,-0.012697138,-0.012616869
1928-09-28,21.139999,3.051166933,0.000473149,0.000473261
1928-10-01,21.360001,3.061520061,0.010353128,0.010406907
1928-10-02,21.26,3.056827373,-0.004692688,-0.004681695
1928-10-03,21.190001,3.053529419,-0.003297953,-0.003292521
1928-10-04,21.26,3.056827373,0.003297953,0.003303398
1928-10-05,21.219999,3.054944086,-0.001883287,-0.001881515
1928-10-08,21.110001,3.049746909,-0.005197177,-0.005183695
1928-10-09,21.18,3.05305734,0.003310431,0.003315916
1928-10-10,21.41,3.063858103,0.010800762,0.010859301
1928-10-11,21.51,3.068517943,0.004659841,0.004670715
1928-10-15,21.65,3.075005454,0.006487511,0.006508601
1928-10-16,21.719999,3.078233449,0.003227995,0.00323321
1928-10-17,21.790001,3.081451195,0.003217746,0.003222928
1928-10-18,21.84,3.083743151,0.002291956,0.002294585
1928-10-19,21.959999,3.089222571,0.00547942,0.00549446
1928-10-22,21.809999,3.082368534,-0.006854037,-0.006830601
1928-10-23,21.950001,3.088767185,0.006398651,0.006419166
1928-10-24,21.99,3.090587805,0.001820619,0.001822278
1928-10-25,21.91,3.086943154,-0.003644651,-0.003638017
1928-10-26,21.65,3.075005454,-0.011937699,-0.011866728
1928-10-29,22,3.091042453,0.016036999,0.016166282
1928-10-30,21.76,3.080073422,-0.010969031,-0.010909091
1928-10-31,21.68,3.076390177,-0.003683245,-0.003676471
1928-11-01,21.99,3.090587805,0.014197628,0.014298893
1928-11-02,21.950001,3.088767185,-0.001820619,-0.001818963
1928-11-05,22.24,3.101892469,0.013125284,0.013211799
1928-11-07,22.24,3.101892469,0,0
1928-11-08,22.389999,3.108614386,0.006721917,0.006744559
1928-11-09,22.549999,3.115735022,0.007120636,0.007146048
1928-11-12,22.84,3.128513385,0.012778363,0.012860355
1928-11-13,22.91,3.131573496,0.003060112,0.003064799
1928-11-14,22.91,3.131573496,0,0
1928-11-15,23.030001,3.136797757,0.005224261,0.005237931
1928-11-16,23.370001,3.151453191,0.014655434,0.014763352
1928-11-19,23.370001,3.151453191,0,0
1928-11-20,23.57,3.159974717,0.008521526,0.008557937
1928-11-21,23.219999,3.145013933,-0.014960784,-0.014849427
1928-11-22,23.52,3.157851123,0.01283719,0.01291994
1928-11-23,23.700001,3.16547509,0.007623967,0.007653104
1928-11-26,23.799999,3.169685539,0.004210448,0.004219325
1928-11-27,23.91,3.174296781,0.004611243,0.004621891
1928-11-28,24.190001,3.185939366,0.011642584,0.011710623
1928-11-30,24.280001,3.189653007,0.003713641,0.003720546
1928-12-03,23.85,3.171784217,-0.01786879,-0.01771009
1928-12-04,23.91,3.174296781,0.002512564,0.002515723
1928-12-05,23.809999,3.170105618,-0.004191163,-0.004182392
1928-12-06,22.91,3.131573496,-0.038532122,-0.037799204
1928-12-07,22.360001,3.107273693,-0.024299803,-0.02400694
1928-12-10,22.309999,3.105034964,-0.002238729,-0.002236225
1928-12-11,22.74,3.124125488,0.019090525,0.019273914
1928-12-12,22.52,3.114403803,-0.009721685,-0.009674582
1928-12-13,22.48,3.112626025,-0.001777778,-0.001776199
1928-12-14,22.530001,3.114847799,0.002221774,0.002224244
1928-12-17,22.440001,3.110845125,-0.004002674,-0.003994674
1928-12-18,22.700001,3.122364969,0.011519843,0.011586452
1928-12-19,22.98,3.134624272,0.012259304,0.012334757
1928-12-20,23.07,3.138533072,0.0039088,0.003916449
1928-12-21,23.33,3.149740086,0.011207014,0.011270048
1928-12-24,23.540001,3.158701144,0.008961058,0.009001329
1928-12-26,23.440001,3.154444007,-0.004257137,-0.004248088
1928-12-27,23.639999,3.16294015,0.008496143,0.008532338
1928-12-28,23.98,3.17722015,0.014279999,0.014382446
1928-12-31,24.35,3.19253185,0.0153117,0.015429525
1929-01-02,24.809999,3.211246757,0.018714908,0.018891129
1929-01-03,24.860001,3.213260126,0.002013369,0.002015397
1929-01-04,24.85,3.212857753,-0.000402374,-0.000402293
1929-01-07,24.25,3.188416617,-0.024441135,-0.024144869
1929-01-08,24.17,3.185112195,-0.003304423,-0.003298969
1929-01-09,24.540001,3.20030448,0.015192285,0.015308275
1929-01-10,24.58,3.201933104,0.001628624,0.001629951
1929-01-11,24.540001,3.20030448,-0.001628624,-0.001627299
1929-01-14,24.59,3.202339856,0.002035376,0.002037449
1929-01-15,24.23,3.187591535,-0.014748321,-0.014640098
1929-01-16,24.559999,3.201119063,0.013527528,0.013619439
1929-01-17,24.690001,3.206398344,0.005279281,0.005293241
1929-01-18,24.77,3.209633244,0.0032349,0.003240138
1929-01-21,24.860001,3.213260126,0.003626883,0.003633468
1929-01-22,25.07,3.221671912,0.008411786,0.008447264
1929-01-23,25.219999,3.227637291,0.005965379,0.005983207
1929-01-24,25.059999,3.22127291,-0.006364381,-0.006344172
1929-01-25,25.48,3.237893831,0.016620921,0.016759817
1929-01-28,25.35,3.23277873,-0.005115101,-0.005102041
1929-01-29,25.360001,3.233173169,0.000394439,0.000394517
1929-01-30,25.450001,3.236715782,0.003542613,0.003548896
1929-01-31,25.74,3.248046202,0.01133042,0.011394852
1929-02-01,25.84,3.251923679,0.003877477,0.003885004
1929-02-04,25.639999,3.244153593,-0.007770086,-0.007739977
1929-02-05,25.700001,3.246491031,0.002337438,0.002340172
1929-02-06,25.49,3.238286218,-0.008204812,-0.008171245
1929-02-07,24.709999,3.20720798,-0.031078239,-0.030600275
1929-02-08,24.440001,3.196221175,-0.010986804,-0.01092667
1929-02-11,24.98,3.218075505,0.021854329,0.022094885
1929-02-13,24.950001,3.216873862,-0.001201642,-0.001200921
1929-02-14,24.85,3.212857753,-0.00401611,-0.004008056
1929-02-15,24.35,3.19253185,-0.020325903,-0.020120724
1929-02-18,24.389999,3.194173171,0.001641322,0.001642669
1929-02-19,24.379999,3.193763083,-0.000410088,-0.000410004
1929-02-20,24.59,3.202339856,0.008576773,0.008613659
1929-02-21,24.860001,3.213260126,0.01092027,0.010980114
1929-02-25,24.91,3.215269329,0.002009203,0.002011223
1929-02-26,24.950001,3.216873862,0.001604533,0.001605821
1929-02-27,25.25,3.228826156,0.011952293,0.012024008
1929-02-28,25.59,3.24220165,0.013375494,0.013465347
1929-03-01,25.83,3.251536607,0.009334957,0.009378664
1929-03-04,25.49,3.238286218,-0.013250389,-0.013162989
1929-03-05,25.32,3.231594597,-0.006691621,-0.006669282
1929-03-06,24.92,3.215670694,-0.015923903,-0.015797788
1929-03-07,25.15,3.224857897,0.009187203,0.009229535
1929-03-08,25.309999,3.231199535,0.006341639,0.006361789
1929-03-11,24.950001,3.216873862,-0.014325673,-0.014223549
1929-03-12,24.969999,3.217675064,0.000801202,0.000801523
1929-03-13,25.24,3.228430038,0.010754973,0.010813016
1929-03-14,25.73,3.247657626,0.019227589,0.019413629
1929-03-15,26.08,3.261168737,0.013511111,0.013602798
1929-03-18,26.040001,3.259633856,-0.001534881,-0.001533704
1929-03-19,26.030001,3.259249757,-0.000384098,-0.000384025
1929-03-20,26.02,3.258865473,-0.000384284,-0.000384211
1929-03-21,25.9,3.254242969,-0.004622504,-0.004611837
1929-03-22,25.549999,3.240637278,-0.013605691,-0.013513552
1929-03-25,24.51,3.199081198,-0.04155608,-0.040704463
1929-03-26,24.35,3.19253185,-0.006549348,-0.006527948
1929-03-27,25.09,3.22246936,0.029937511,0.030390144
1929-03-28,25.530001,3.23985427,0.01738491,0.017536907
1929-04-01,24.879999,3.214064228,-0.025790043,-0.02546032
1929-04-02,25.17,3.225652809,0.011588581,0.011655989
1929-04-03,24.860001,3.213260126,-0.012392683,-0.01231621
1929-04-04,25.299999,3.230804356,0.01754423,0.017699034
1929-04-05,25.049999,3.220873788,-0.009930569,-0.009881423
1929-04-08,24.83,3.2120526,-0.008821188,-0.008782396
1929-04-09,24.629999,3.203965172,-0.008087428,-0.008054813
1929-04-10,24.780001,3.210036917,0.006071745,0.006090215
1929-04-11,25.059999,3.22127291,0.011235993,0.011299354
1929-04-12,25.15,3.224857897,0.003584987,0.003591421
1929-04-15,25,3.218875825,-0.005982072,-0.005964215
1929-04-16,25.059999,3.22127291,0.002397085,0.00239996
1929-04-17,25.32,3.231594597,0.010321688,0.01037514
1929-04-18,25.43,3.235929579,0.004334982,0.004344392
1929-04-19,25.41,3.235142797,-0.000786782,-0.000786473
1929-04-22,25.700001,3.246491031,0.011348233,0.011412869
1929-04-23,25.85,3.252310601,0.00581957,0.005836537
1929-04-24,25.75,3.248434627,-0.003875974,-0.003868472
1929-04-25,25.629999,3.243763501,-0.004671126,-0.004660233
1929-04-26,25.58,3.241810796,-0.001952705,-0.0019508
1929-04-29,25.530001,3.23985427,-0.001956526,-0.001954613
1929-04-30,25.940001,3.255786217,0.015931947,0.016059537
1929-05-01,25.99,3.257711849,0.001925631,0.001927486
1929-05-02,26.110001,3.262318421,0.004606572,0.004617199
1929-05-03,26.370001,3.272227038,0.009908617,0.00995787
1929-05-06,26.32,3.270329106,-0.001897932,-0.001896132
1929-05-07,26.07,3.260785228,-0.009543879,-0.00949848
1929-05-08,26.18,3.26499576,0.004210533,0.004219409
1929-05-09,26.02,3.258865473,-0.006130287,-0.006111536
1929-05-10,26.34,3.271088696,0.012223223,0.012298232
1929-05-13,25.639999,3.244153593,-0.026935103,-0.026575588
1929-05-14,25.950001,3.256171648,0.012018055,0.012090562
1929-05-15,25.84,3.251923679,-0.004247969,-0.004238959
1929-05-16,25.969999,3.256941987,0.005018308,0.005030921
1929-05-17,26.09,3.261552099,0.004610112,0.004620755
1929-05-20,25.389999,3.234355356,-0.027196743,-0.026830241
1929-05-21,25.700001,3.246491031,0.012135674,0.012209611
1929-05-22,24.76,3.209229448,-0.037261583,-0.036575913
1929-05-23,25.309999,3.231199535,0.021970087,0.022213207
1929-05-24,25.120001,3.223664381,-0.007535154,-0.007506836
1929-05-27,24.200001,3.186352674,-0.037311707,-0.036624202
1929-05-28,24.59,3.202339856,0.015987182,0.01611566
1929-05-29,24.620001,3.203559161,0.001219305,0.001220049
1929-05-31,24.83,3.2120526,0.008493438,0.00852961
1929-06-03,25.27,3.229617921,0.017565322,0.017720499
1929-06-04,25.639999,3.244153593,0.014535672,0.014641828
1929-06-05,25.59,3.24220165,-0.001951943,-0.001950039
1929-06-06,25.639999,3.244153593,0.001951943,0.001953849
1929-06-07,25.530001,3.23985427,-0.004299323,-0.004290094
1929-06-10,25.27,3.229617921,-0.010236349,-0.010184136
1929-06-11,25.43,3.235929579,0.006311658,0.006331619
1929-06-12,25.450001,3.236715782,0.000786203,0.000786512
1929-06-13,25.84,3.251923679,0.015207897,0.015324125
1929-06-14,25.93,3.2554006,0.003476921,0.003482972
1929-06-17,26.41,3.273742726,0.018342127,0.018511377
1929-06-18,26.42,3.274121299,0.000378573,0.000378644
1929-06-19,26.32,3.270329106,-0.003792193,-0.003785011
1929-06-20,26.469999,3.276011978,0.005682872,0.00569905
1929-06-21,26.620001,3.281662851,0.005650872,0.005666868
1929-06-24,26.620001,3.281662851,0,0
1929-06-25,26.9,3.292126287,0.010463436,0.010518369
1929-06-26,27.059999,3.298056586,0.005930299,0.005947918
1929-06-27,27.110001,3.2999027,0.001846115,0.00184782
1929-06-28,27.41,3.31090791,0.01100521,0.01106599
1929-07-01,27.77,3.323956301,0.013048391,0.013133893
1929-07-02,28.059999,3.334345039,0.010388738,0.010442888
1929-07-03,28.18,3.338612506,0.004267467,0.004276586
1929-07-05,28.32,3.343568269,0.004955762,0.004968062
1929-07-08,28.370001,3.345332284,0.001764015,0.001765572
1929-07-09,28.280001,3.342154876,-0.003177408,-0.003172365
1929-07-10,28.200001,3.339322013,-0.002832863,-0.002828854
1929-07-11,28.26,3.341447377,0.002125364,0.002127624
1929-07-12,28.57,3.352357216,0.010909839,0.010969568
1929-07-15,28.450001,3.348148196,-0.004209021,-0.004200175
1929-07-16,28.65,3.355153443,0.007005247,0.007029842
1929-07-17,28.719999,3.357593709,0.002440266,0.002443246
1929-07-18,28.66,3.355502422,-0.002091287,-0.002089102
1929-07-19,28.76,3.358985533,0.00348311,0.003489184
1929-07-22,28.43,3.347444926,-0.011540607,-0.01147427
1929-07-23,28.83,3.361416512,0.013971586,0.014069645
1929-07-24,28.639999,3.354804307,-0.006612204,-0.006590392
1929-07-25,28.77,3.359333178,0.00452887,0.004539141
1929-07-26,28.66,3.355502422,-0.003830755,-0.003823427
1929-07-29,28.18,3.338612506,-0.016889916,-0.016748081
1929-07-30,28.5,3.349904087,0.011291581,0.011355571
1929-07-31,28.879999,3.363149279,0.013245192,0.013333298
1929-08-01,29.08,3.370050653,0.006901373,0.006925243
1929-08-02,29.559999,3.386422062,0.01637141,0.016506155
1929-08-05,29.540001,3.385745311,-0.000676751,-0.000676522
1929-08-06,29.43,3.382014562,-0.003730749,-0.003723798
1929-08-07,29.129999,3.371768537,-0.010246026,-0.010193714
1929-08-08,29.469999,3.383372763,0.011604226,0.011671816
1929-08-09,28.379999,3.345684636,-0.037688126,-0.036986767
1929-08-12,29.27,3.376563101,0.030878464,0.031360149
1929-08-13,29.530001,3.38540673,0.008843629,0.008882849
1929-08-14,29.620001,3.388449843,0.003043113,0.003047748
1929-08-15,29.67,3.390136434,0.001686592,0.001688015
1929-08-16,30.219999,3.408503924,0.018367489,0.018537209
1929-08-19,30.5,3.417726684,0.00922276,0.009265421
1929-08-20,30.68,3.423610976,0.005884293,0.005901639
1929-08-21,30.549999,3.419364653,-0.004246324,-0.004237321
1929-08-22,30.790001,3.427189994,0.007825342,0.00785604
1929-08-23,31.09,3.436886224,0.00969623,0.00974339
1929-08-26,31.07,3.436242723,-0.000643501,-0.000643294
1929-08-27,31.049999,3.435598776,-0.000643947,-0.00064374
1929-08-28,30.99,3.433664572,-0.001934204,-0.001932335
1929-08-29,31.290001,3.44329859,0.009634018,0.009680574
1929-08-30,31.709999,3.456632057,0.013333467,0.013422754
1929-09-03,31.82,3.460095023,0.003462966,0.003468969
1929-09-04,31.719999,3.456947365,-0.003147658,-0.003142709
1929-09-05,31.02,3.434632158,-0.022315207,-0.022068065
1929-09-06,31.83,3.460409241,0.025777084,0.026112186
1929-09-09,31.67,3.455369861,-0.005039381,-0.005026704
1929-09-10,31.1,3.437207819,-0.018162041,-0.017998105
1929-09-11,31.530001,3.450939505,0.013731686,0.013826399
1929-09-12,31.17,3.439456094,-0.011483411,-0.011417729
1929-09-13,31.379999,3.446170715,0.006714622,0.006737215
1929-09-16,31.860001,3.461351336,0.01518062,0.015296431
1929-09-17,31.6,3.453157121,-0.008194215,-0.008160734
1929-09-18,31.68,3.455685567,0.002528446,0.002531646
1929-09-19,31.73,3.457262606,0.001577039,0.001578283
1929-09-20,31.389999,3.446489339,-0.010773267,-0.010715443
1929-09-23,31.379999,3.446170715,-0.000318624,-0.000318573
1929-09-24,30.799999,3.427514658,-0.018656058,-0.018483111
1929-09-25,30.85,3.42913675,0.001622093,0.001623409
1929-09-26,31.129999,3.438171952,0.009035202,0.009076143
1929-09-27,30.27,3.410157123,-0.028014829,-0.027626053
1929-09-30,30.16,3.406516543,-0.00364058,-0.003633961
1929-10-01,29.98,3.400530493,-0.00598605,-0.00596817
1929-10-02,30.200001,3.407841957,0.007311465,0.007338259
1929-10-03,28.950001,3.365570239,-0.042271719,-0.041390727
1929-10-04,28.65,3.355153443,-0.010416795,-0.010362728
1929-10-07,30.440001,3.415757566,0.060604123,0.06247822
1929-10-08,30.34,3.412466974,-0.003290592,-0.003285184
1929-10-09,30.27,3.410157123,-0.002309851,-0.002307185
1929-10-10,30.809999,3.42783928,0.017682157,0.017839412
1929-10-11,30.76,3.426215145,-0.001624136,-0.001622817
1929-10-14,30.549999,3.419364653,-0.006850492,-0.006827081
1929-10-15,30.299999,3.41114768,-0.008216973,-0.008183306
1929-10-16,29.24,3.375537635,-0.035610045,-0.034983467
1929-10-17,29.690001,3.390810322,0.015272688,0.015389911
1929-10-18,28.84,3.361763312,-0.02904701,-0.028629201
1929-10-21,27.73,3.32251486,-0.039248453,-0.038488211
1929-10-22,28.27,3.341801172,0.019286312,0.019473494
1929-10-23,26.6,3.280911216,-0.060889956,-0.059073222
1929-10-24,25.75,3.248434627,-0.032476589,-0.031954887
1929-10-25,26.120001,3.262701343,0.014266716,0.014368971
1929-10-28,22.74,3.124125488,-0.138575854,-0.12940279
1929-10-29,20.43,3.017004409,-0.107121079,-0.101583113
1929-10-30,22.99,3.135059339,0.11805493,0.125305923
1929-10-31,24.15,3.18428438,0.049225041,0.05045672
1929-11-04,22.879999,3.130263123,-0.054021257,-0.052588033
1929-11-06,20.610001,3.025776443,-0.104486679,-0.099213204
